,name,epochs,hidden,dropout,cell_type,latentDim,optimiser,batch_size,numDecoders,numEncoders,best_val_loss,_runtime,accuracy,_timestamp,best_epoch,val_loss,val_accuracy,loss,_step,epoch,graph
0,GRUen3_te_1_rmsprop_10_0.1_32_128,10,16,0.1,GRU,128,rmsprop,32,1,3,1.3794782161712646,1891.0,0.9513189792633056,1621795464.0,0.0,1.888416409492493,0.7982348203659058,0.1631171554327011,9.0,9.0,"{'path': 'media/graph/graph_summary_39fe118b.graph.json', 'size': 1463, '_type': 'graph-file', 'sha256': '39fe118b1f3711a82811c917410589a051ac57812303b02bdf4d65d7d9436c84'}"
1,GRUen1_te_3_adam_5_0.2_64_256,5,16,0.2,GRU,256,adam,64,3,1,1.5442540645599363,452.0,0.8970918655395508,1621793549.0,0.0,1.689854383468628,0.7996054887771606,0.3528015911579132,4.0,4.0,"{'path': 'media/graph/graph_summary_426eb7fc.graph.json', 'size': 1312, '_type': 'graph-file', 'sha256': '426eb7fcd3d4118c00d3488ee8c5ae124b69bdd5628ceecddd4661547191dc79'}"
2,LSTMen2_te_3_rmsprop_10_0.1_32_32,10,32,0.1,LSTM,32,rmsprop,32,3,2,1.4648395776748655,1970.0,0.920223593711853,1621793057.0,1.0,1.796016812324524,0.7864267230033875,0.2673374116420746,9.0,9.0,"{'path': 'media/graph/graph_summary_74a074d9.graph.json', 'size': 1940, '_type': 'graph-file', 'sha256': '74a074d964ddbef49ace4439da1a35e1140f14f99d50c55daa7f0fe79d2d84dc'}"
3,RNNen3_te_2_rmsprop_20_0.2_32_256,20,32,0.2,RNN,256,rmsprop,32,2,3,1.1170504093170166,2352.0,0.8914462924003601,1621791070.0,3.0,1.245861530303955,0.8228141069412231,0.3694344460964203,7.0,7.0,"{'path': 'media/graph/graph_summary_a65da943.graph.json', 'size': 1581, '_type': 'graph-file', 'sha256': 'a65da9436d6b6e97018cd135c4eb5d06b2513b4a9898abc7e0db11758e589095'}"
4,RNNen1_te_1_rmsprop_10_0.1_32_256,10,16,0.1,RNN,256,rmsprop,32,1,1,1.1326991319656372,1740.0,0.938216745853424,1621788703.0,1.0,1.232620120048523,0.840188205242157,0.2136531323194504,6.0,6.0,"{'path': 'media/graph/graph_summary_b19d8b47.graph.json', 'size': 1399, '_type': 'graph-file', 'sha256': 'b19d8b471567cc115150b385b104c7be212f0c9dca85df83a97e8e8f51fd5a21'}"
5,RNNen1_te_1_rmsprop_5_0.2_32_32,5,16,0.2,RNN,32,rmsprop,32,1,1,1.11082923412323,1230.0,0.8555927276611328,1621786948.0,3.0,1.509998083114624,0.7496318817138672,0.504075825214386,4.0,4.0,"{'size': 1389, '_type': 'graph-file', 'sha256': '995d5f981b2b9b451874cdaa4c16d94ef857982073994ea8ec7042d79b226009', 'path': 'media/graph/graph_summary_995d5f98.graph.json'}"
6,LSTMen2_te_3_rmsprop_10_0.1_64_64,10,128,0.1,LSTM,64,rmsprop,64,3,2,1.5351985692977903,944.0,0.9348917007446288,1621785685.0,0.0,1.9613966941833496,0.7701177000999451,0.2107095867395401,9.0,9.0,"{'sha256': '6a8ad6a58e39571755013d0a8714f3f2e6e9cb8578baa87739d2b5149538c63a', 'path': 'media/graph/graph_summary_6a8ad6a5.graph.json', 'size': 1947, '_type': 'graph-file'}"
7,RNNen1_te_2_adam_15_0.3_32_32,15,64,0.3,RNN,32,adam,32,2,1,1.1910057067871094,2374.0,0.8517351150512695,1621784729.0,4.0,1.364600419998169,0.7644035220146179,0.5012890696525574,9.0,9.0,"{'_type': 'graph-file', 'sha256': 'f3950df0747837d16d8fa795002ea4f5c717747841688e6501e901604c8bb116', 'path': 'media/graph/graph_summary_f3950df0.graph.json', 'size': 1389}"
8,LSTMen3_te_2_adam_10_0.3_32_64,10,64,0.3,LSTM,64,adam,32,2,3,1.517437219619751,1869.0,0.8706855177879333,1621782321.0,0.0,1.574242115020752,0.7872417569160461,0.4293804168701172,9.0,9.0,"{'path': 'media/graph/graph_summary_cae4aed9.graph.json', 'size': 1901, '_type': 'graph-file', 'sha256': 'cae4aed97b4ba6a674a8b9ab248d0d15957c13c7017ebd826f2a36e7d876b277'}"
9,LSTMen2_te_3_adam_10_0.2_64_64,10,16,0.2,LSTM,64,adam,64,3,2,1.4591505527496338,943.0,0.8874256610870361,1621780415.0,2.0,1.757368087768555,0.7682469487190247,0.38637349009513855,9.0,9.0,"{'path': 'media/graph/graph_summary_de434a5b.graph.json', 'size': 1945, '_type': 'graph-file', 'sha256': 'de434a5b30d1627c51dca0fc49aad132ededc3dea72a54b02937ceaf88059aa2'}"
10,RNNen1_te_2_adam_15_0.3_32_32,15,128,0.3,RNN,32,adam,32,2,1,1.067556858062744,3397.0,0.8604013919830322,1621779461.0,11.0,1.099677562713623,0.819581925868988,0.4659002423286438,14.0,14.0,"{'path': 'media/graph/graph_summary_e5be4533.graph.json', 'size': 1390, '_type': 'graph-file', 'sha256': 'e5be4533838e66b31ac8b96eff7bc2789dba4eb2c3eab25a79c2cee8836061e5'}"
11,RNNen2_te_2_adam_10_0.1_64_64,10,128,0.1,RNN,64,adam,64,2,2,1.2776137590408323,1011.0,0.9376376271247864,1621263494.0,4.0,1.329689383506775,0.8352426886558533,0.20231351256370544,9.0,9.0,"{'_type': 'graph-file', 'sha256': 'b3e1725934f2a22c8306f9c0aa2abc1de1d73ab014a05c7fe5c2f3ed03d05abc', 'path': 'media/graph/graph_summary_b3e17259.graph.json', 'size': 1570}"
12,RNNen1_te_2_adam_15_0.1_64_128,15,128,0.1,RNN,128,adam,64,2,1,1.2641003131866455,1086.0,0.945251166820526,1621262467.0,1.0,1.3399105072021484,0.8447354435920715,0.17598922550678253,11.0,11.0,"{'path': 'media/graph/graph_summary_928d4179.graph.json', 'size': 1400, '_type': 'graph-file', 'sha256': '928d4179adb6782c8fb1e4bce6a01450c5c827f0c5ebb09cd7a2d1a5ad41fd31'}"
13,RNNen2_te_3_adam_15_0.2_64_128,15,128,0.2,RNN,128,adam,64,3,2,1.216274619102478,724.0,0.907824695110321,1621261366.0,0.0,1.339018940925598,0.8224807381629944,0.30143386125564575,6.0,6.0,"{'sha256': '4e638f28cf20fe2b16056a4bd73388a716ca71358852c3c9769929b580d1739e', 'path': 'media/graph/graph_summary_4e638f28.graph.json', 'size': 1581, '_type': 'graph-file'}"
14,RNNen2_te_3_adam_20_0.2_64_128,20,128,0.2,RNN,128,adam,64,3,2,1.0503993034362793,1448.0,0.9259296655654908,1621260627.0,13.0,1.0503993034362793,0.8520703315734863,0.24043679237365723,13.0,13.0,"{'path': 'media/graph/graph_summary_4e638f28.graph.json', 'size': 1581, '_type': 'graph-file', 'sha256': '4e638f28cf20fe2b16056a4bd73388a716ca71358852c3c9769929b580d1739e'}"
15,RNNen1_te_3_adam_10_0.2_64_128,10,128,0.2,RNN,128,adam,64,3,1,1.240533709526062,902.0,0.9130626320838928,1621259167.0,0.0,1.263808012008667,0.8254721164703369,0.28290507197380066,9.0,9.0,"{'path': 'media/graph/graph_summary_c800423e.graph.json', 'size': 1400, '_type': 'graph-file', 'sha256': 'c800423e26b1cba419f43903fb4ac9124abebc87a5f0cac77f4573a130b80890'}"
16,RNNen2_te_3_adam_15_0.1_64_256,15,128,0.1,RNN,256,adam,64,3,2,1.0266587734222412,729.0,0.9488781690597534,1621258250.0,1.0,1.204220414161682,0.8360947370529175,0.16833682358264923,6.0,6.0,"{'size': 1582, '_type': 'graph-file', 'sha256': 'ba5c1ef5435f5d4535424fced18faa9bde74c45242d154fbac6582c2215e33bb', 'path': 'media/graph/graph_summary_ba5c1ef5.graph.json'}"
17,RNNen1_te_2_rmsprop_10_0.1_64_256,10,128,0.1,RNN,256,rmsprop,64,2,1,1.075679063796997,896.0,0.950021743774414,1621257508.0,1.0,1.2779825925827026,0.847902774810791,0.16385912895202637,9.0,9.0,"{'_type': 'graph-file', 'sha256': 'd8a4ad2fa117fc9a67dcc7bf20166e81bd462126ac092757f77329d6a452ca3f', 'path': 'media/graph/graph_summary_d8a4ad2f.graph.json', 'size': 1401}"
18,RNNen2_te_3_adam_15_0.1_64_128,15,128,0.1,RNN,128,adam,64,3,2,1.2056002616882324,1106.0,0.9469730854034424,1621256595.0,0.0,1.2743608951568604,0.8362892270088196,0.17019586265087128,10.0,10.0,"{'path': 'media/graph/graph_summary_4e638f28.graph.json', 'size': 1581, '_type': 'graph-file', 'sha256': '4e638f28cf20fe2b16056a4bd73388a716ca71358852c3c9769929b580d1739e'}"
19,RNNen2_te_3_rmsprop_5_0.1_64_64,5,128,0.1,RNN,64,rmsprop,64,3,2,1.2697969675064087,507.0,0.91863751411438,1621255475.0,0.0,1.3967162370681765,0.814905047416687,0.2710452079772949,4.0,4.0,"{'size': 1570, '_type': 'graph-file', 'sha256': 'e323b55dbebd87a5ef938cfbcf86275f31511ee091c016a6ca69df7152203255', 'path': 'media/graph/graph_summary_e323b55d.graph.json'}"
20,RNNen1_te_3_adam_15_0.2_64_256,15,128,0.2,RNN,256,adam,64,3,1,1.1173707246780396,622.0,0.9135789275169371,1621254952.0,3.0,1.243847370147705,0.8278244733810425,0.28191059827804565,6.0,6.0,"{'path': 'media/graph/graph_summary_c242a137.graph.json', 'size': 1401, '_type': 'graph-file', 'sha256': 'c242a137db4c16db96e0923fc8fc73a0e9048806cfcffb2521f329842c6967b3'}"
21,RNNen2_te_3_adam_10_0.2_64_128,10,128,0.2,RNN,128,adam,64,3,2,1.204580783843994,978.0,0.9120285511016846,1621254315.0,8.0,1.2847312688827517,0.8269261121749878,0.28579920530319214,9.0,9.0,"{'sha256': '4e638f28cf20fe2b16056a4bd73388a716ca71358852c3c9769929b580d1739e', 'path': 'media/graph/graph_summary_4e638f28.graph.json', 'size': 1581, '_type': 'graph-file'}"
22,RNNen2_te_2_adam_15_0.1_64_64,15,128,0.1,RNN,64,adam,64,2,2,1.2510379552841189,997.0,0.9338149428367616,1621253322.0,4.0,1.3439818620681765,0.825203537940979,0.21629172563552856,9.0,9.0,"{'sha256': 'b3e1725934f2a22c8306f9c0aa2abc1de1d73ab014a05c7fe5c2f3ed03d05abc', 'path': 'media/graph/graph_summary_b3e17259.graph.json', 'size': 1570, '_type': 'graph-file'}"
23,RNNen2_te_3_adam_5_0.2_64_64,5,64,0.2,RNN,64,adam,64,3,2,1.3249363899230957,501.0,0.8818329572677612,1621252310.0,0.0,1.48766827583313,0.7629217505455017,0.4006272554397583,4.0,4.0,"{'_type': 'graph-file', 'sha256': '8834be36febd6164cbf02a6e297076fa8fec8d90a4b01bba2a39d03793255aa0', 'path': 'media/graph/graph_summary_8834be36.graph.json', 'size': 1568}"
24,RNNen1_te_3_rmsprop_5_0.2_64_128,5,128,0.2,RNN,128,rmsprop,64,3,1,1.170885682106018,441.0,0.9028732180595398,1621251795.0,4.0,1.170885682106018,0.8343628644943237,0.31917163729667664,4.0,4.0,"{'path': 'media/graph/graph_summary_c800423e.graph.json', 'size': 1400, '_type': 'graph-file', 'sha256': 'c800423e26b1cba419f43903fb4ac9124abebc87a5f0cac77f4573a130b80890'}"
25,RNNen1_te_3_adam_10_0.1_64_64,10,128,0.1,RNN,64,adam,64,3,1,1.164563536643982,875.0,0.933748185634613,1621251341.0,2.0,1.1732922792434692,0.834566593170166,0.2146451473236084,9.0,9.0,"{'_type': 'graph-file', 'sha256': 'efeb14fbcab7582e782581d4b7c9afe03b082f25938cecc9289ca1f8f95292e3', 'path': 'media/graph/graph_summary_efeb14fb.graph.json', 'size': 1392}"
26,RNNen2_te_3_adam_5_0.1_64_256,5,128,0.1,RNN,256,adam,64,3,2,1.1275900602340698,503.0,0.944737195968628,1621250452.0,2.0,1.158042073249817,0.8438371419906616,0.18249665200710297,4.0,4.0,"{'path': 'media/graph/graph_summary_ba5c1ef5.graph.json', 'size': 1582, '_type': 'graph-file', 'sha256': 'ba5c1ef5435f5d4535424fced18faa9bde74c45242d154fbac6582c2215e33bb'}"
27,RNNen2_te_2_adam_10_0.1_64_64,10,128,0.1,RNN,64,adam,64,2,2,1.4293503761291504,981.0,0.9355050325393676,1621249934.0,6.0,1.446633219718933,0.8245366811752319,0.2085464596748352,9.0,9.0,"{'path': 'media/graph/graph_summary_b3e17259.graph.json', 'size': 1570, '_type': 'graph-file', 'sha256': 'b3e1725934f2a22c8306f9c0aa2abc1de1d73ab014a05c7fe5c2f3ed03d05abc'}"
28,GRUen1_te_3_adam_5_0.1_64_128,5,64,0.1,GRU,128,adam,64,3,1,1.425179362297058,340.0,0.9297321438789368,1621248935.0,0.0,1.741305589675903,0.7876492142677307,0.23057113587856293,4.0,4.0,"{'path': 'media/graph/graph_summary_696ba4bb.graph.json', 'size': 1310, '_type': 'graph-file', 'sha256': '696ba4bb5e645fd803bd8c76ffbf905230c066a45f98435fa3b8743abde2f617'}"
29,RNNen1_te_3_adam_15_0.1_32_256,15,128,0.1,RNN,256,adam,32,3,1,1.1066972017288208,2016.0,0.9502786993980408,1621248582.0,3.0,1.374392032623291,0.8344554901123047,0.16170424222946167,11.0,11.0,"{'_type': 'graph-file', 'sha256': 'c242a137db4c16db96e0923fc8fc73a0e9048806cfcffb2521f329842c6967b3', 'path': 'media/graph/graph_summary_c242a137.graph.json', 'size': 1401}"
30,RNNen1_te_3_adam_20_0.1_64_256,20,128,0.1,RNN,256,adam,64,3,1,1.185156226158142,1099.0,0.9515581130981444,1621246552.0,7.0,1.3458406925201416,0.8259444236755371,0.1570913940668106,12.0,12.0,"{'_type': 'graph-file', 'sha256': 'c242a137db4c16db96e0923fc8fc73a0e9048806cfcffb2521f329842c6967b3', 'path': 'media/graph/graph_summary_c242a137.graph.json', 'size': 1401}"
31,RNNen1_te_3_adam_10_0.1_64_128,10,128,0.1,RNN,128,adam,64,3,1,1.1265121698379517,832.0,0.943549394607544,1621245420.0,9.0,1.1265121698379517,0.8596090078353882,0.18083342909812927,9.0,9.0,"{'path': 'media/graph/graph_summary_c800423e.graph.json', 'size': 1400, '_type': 'graph-file', 'sha256': 'c800423e26b1cba419f43903fb4ac9124abebc87a5f0cac77f4573a130b80890'}"
32,RNNen1_te_2_rmsprop_10_0.1_64_128,10,128,0.1,RNN,128,rmsprop,64,2,1,1.0312120914459229,839.0,0.9453125,1621244571.0,0.0,1.0841968059539795,0.8604239821434021,0.1764814555644989,9.0,9.0,"{'path': 'media/graph/graph_summary_928d4179.graph.json', 'size': 1400, '_type': 'graph-file', 'sha256': '928d4179adb6782c8fb1e4bce6a01450c5c827f0c5ebb09cd7a2d1a5ad41fd31'}"
33,RNNen1_te_3_rmsprop_10_0.1_64_256,10,128,0.1,RNN,256,rmsprop,64,3,1,0.9792658090591432,667.0,0.9478169679641724,1621243719.0,0.0,1.181728720664978,0.8510238528251648,0.1707054227590561,7.0,7.0,"{'path': 'media/graph/graph_summary_c242a137.graph.json', 'size': 1401, '_type': 'graph-file', 'sha256': 'c242a137db4c16db96e0923fc8fc73a0e9048806cfcffb2521f329842c6967b3'}"
34,RNNen1_te_3_adam_5_0.1_32_256,5,128,0.1,RNN,256,adam,32,3,1,1.1010137796401978,830.0,0.941332995891571,1621243036.0,3.0,1.2416267395019531,0.8352519273757935,0.19320671260356903,4.0,4.0,"{'path': 'media/graph/graph_summary_c242a137.graph.json', 'size': 1401, '_type': 'graph-file', 'sha256': 'c242a137db4c16db96e0923fc8fc73a0e9048806cfcffb2521f329842c6967b3'}"
35,RNNen1_te_3_adam_15_0.1_64_256,15,128,0.1,RNN,256,adam,64,3,1,1.1009602546691897,1238.0,0.9536914825439452,1621242193.0,8.0,1.265170693397522,0.8413550853729248,0.15088380873203278,14.0,14.0,"{'path': 'media/graph/graph_summary_c242a137.graph.json', 'size': 1401, '_type': 'graph-file', 'sha256': 'c242a137db4c16db96e0923fc8fc73a0e9048806cfcffb2521f329842c6967b3'}"
36,RNNen1_te_3_rmsprop_15_0.1_64_32,15,128,0.1,RNN,32,rmsprop,64,3,1,1.3347686529159546,986.0,0.919902205467224,1621240941.0,1.0,1.716307520866394,0.7653018832206726,0.2653508186340332,11.0,11.0,"{'path': 'media/graph/graph_summary_b85a3cdf.graph.json', 'size': 1390, '_type': 'graph-file', 'sha256': 'b85a3cdf96b78ae28ac1b016bab92fa50abcf9bd76e51b7676e968a0a4b37a94'}"
37,GRUen2_te_3_adam_5_0.1_64_256,5,128,0.1,GRU,256,adam,64,3,2,1.4369752407073977,344.0,0.943406581878662,1621239935.0,1.0,1.462195873260498,0.8316030502319336,0.18199345469474792,4.0,4.0,"{'size': 1469, '_type': 'graph-file', 'sha256': '5c5a27ebf1302f8ebb084a0dc91e6f107e7730b5b589541f0f2493a07fc8d45f', 'path': 'media/graph/graph_summary_5c5a27eb.graph.json'}"
38,RNNen1_te_3_adam_15_0.1_64_256,15,128,0.1,RNN,256,adam,64,3,1,1.136635422706604,747.0,0.9472044110298156,1621239578.0,8.0,1.136635422706604,0.8422719836235046,0.17292223870754242,8.0,8.0,"{'path': 'media/graph/graph_summary_c242a137.graph.json', 'size': 1401, '_type': 'graph-file', 'sha256': 'c242a137db4c16db96e0923fc8fc73a0e9048806cfcffb2521f329842c6967b3'}"
39,RNNen1_te_3_adam_5_0.1_64_256,5,128,0.1,RNN,256,adam,64,3,1,1.1479238271713257,414.0,0.9393354654312134,1621238818.0,3.0,1.2083096504211426,0.8386045098304749,0.19757647812366488,4.0,4.0,"{'size': 1401, '_type': 'graph-file', 'sha256': 'c242a137db4c16db96e0923fc8fc73a0e9048806cfcffb2521f329842c6967b3', 'path': 'media/graph/graph_summary_c242a137.graph.json'}"
40,GRUen2_te_3_rmsprop_5_0.1_64_128,5,128,0.1,GRU,128,rmsprop,64,3,2,1.0645930767059326,333.0,0.9343529343605042,1621238385.0,0.0,1.3896251916885376,0.8412532210350037,0.21320441365242004,4.0,4.0,"{'path': 'media/graph/graph_summary_c20d1c7d.graph.json', 'size': 1465, '_type': 'graph-file', 'sha256': 'c20d1c7dc3e922022b306dc8b27f2df12737ac933d33d01a4fdee6f164133f80'}"
41,RNNen2_te_3_adam_10_0.1_64_128,10,128,0.1,RNN,128,adam,64,3,2,1.1259013414382937,927.0,0.9489752054214478,1621238037.0,6.0,1.160969614982605,0.8401418924331665,0.16669301688671112,9.0,9.0,"{'_type': 'graph-file', 'sha256': '4e638f28cf20fe2b16056a4bd73388a716ca71358852c3c9769929b580d1739e', 'path': 'media/graph/graph_summary_4e638f28.graph.json', 'size': 1581}"
42,RNNen2_te_3_adam_15_0.1_64_256,15,128,0.1,RNN,256,adam,64,3,2,1.2859210968017578,1118.0,0.9508299231529236,1621237095.0,1.0,1.5497077703475952,0.8260648250579834,0.1598464548587799,11.0,11.0,"{'sha256': 'ba5c1ef5435f5d4535424fced18faa9bde74c45242d154fbac6582c2215e33bb', 'path': 'media/graph/graph_summary_ba5c1ef5.graph.json', 'size': 1582, '_type': 'graph-file'}"
43,GRUen1_te_3_rmsprop_10_0.2_64_128,10,128,0.2,GRU,128,rmsprop,64,3,1,1.199976682662964,502.0,0.912098467350006,1621235960.0,2.0,1.3978936672210691,0.799170196056366,0.2865551710128784,7.0,7.0,"{'path': 'media/graph/graph_summary_1123c5d6.graph.json', 'size': 1311, '_type': 'graph-file', 'sha256': '1123c5d6885d58da911e8ef2e0516b7df06463ea19114ec97be3ec416781dc7a'}"
44,RNNen1_te_3_adam_20_0.1_32_256,20,128,0.1,RNN,256,adam,32,3,1,1.134939432144165,1280.0,0.9468861222267152,1621235445.0,2.0,1.3838353157043457,0.8390675783157349,0.17374521493911743,7.0,7.0,"{'path': 'media/graph/graph_summary_c242a137.graph.json', 'size': 1401, '_type': 'graph-file', 'sha256': 'c242a137db4c16db96e0923fc8fc73a0e9048806cfcffb2521f329842c6967b3'}"
45,RNNen1_te_3_adam_5_0.1_64_256,5,128,0.1,RNN,256,adam,64,3,1,1.245560646057129,405.0,0.9401932954788208,1621234151.0,2.0,1.2977486848831177,0.8385767340660095,0.19553658366203308,4.0,4.0,"{'path': 'media/graph/graph_summary_c242a137.graph.json', 'size': 1401, '_type': 'graph-file', 'sha256': 'c242a137db4c16db96e0923fc8fc73a0e9048806cfcffb2521f329842c6967b3'}"
46,RNNen1_te_3_adam_5_0.1_64_256,5,64,0.1,RNN,256,adam,64,3,1,1.1841329336166382,407.0,0.9360305666923524,1621233730.0,3.0,1.1899091005325315,0.8437537550926208,0.20954197645187375,4.0,4.0,"{'path': 'media/graph/graph_summary_f40c3c38.graph.json', 'size': 1400, '_type': 'graph-file', 'sha256': 'f40c3c388148558ecc6c52aeb60b0a08e717f12c752f0c1b336c4aad9ffc9029'}"
47,RNNen2_te_3_adam_10_0.1_64_256,10,128,0.1,RNN,256,adam,64,3,2,1.2725409269332886,652.0,0.944925844669342,1621233309.0,1.0,1.4900400638580322,0.8179334402084351,0.17999668419361117,6.0,6.0,"{'path': 'media/graph/graph_summary_ba5c1ef5.graph.json', 'size': 1582, '_type': 'graph-file', 'sha256': 'ba5c1ef5435f5d4535424fced18faa9bde74c45242d154fbac6582c2215e33bb'}"
48,RNNen1_te_3_rmsprop_10_0.1_64_128,10,128,0.1,RNN,128,rmsprop,64,3,1,1.0965954065322876,819.0,0.9458178877830504,1621232644.0,9.0,1.0965954065322876,0.8605166077613831,0.17645113170146942,9.0,9.0,"{'_type': 'graph-file', 'sha256': 'c800423e26b1cba419f43903fb4ac9124abebc87a5f0cac77f4573a130b80890', 'path': 'media/graph/graph_summary_c800423e.graph.json', 'size': 1400}"
49,RNNen1_te_3_rmsprop_10_0.1_64_256,10,128,0.1,RNN,256,rmsprop,64,3,1,1.0968388319015503,807.0,0.9498462677001952,1621231811.0,2.0,1.2632334232330322,0.8533205986022949,0.16413575410842896,9.0,9.0,"{'path': 'media/graph/graph_summary_c242a137.graph.json', 'size': 1401, '_type': 'graph-file', 'sha256': 'c242a137db4c16db96e0923fc8fc73a0e9048806cfcffb2521f329842c6967b3'}"
50,RNNen1_te_2_adam_5_0.2_64_256,5,128,0.2,RNN,256,adam,64,2,1,1.3007667064666748,409.0,0.910428524017334,1621230991.0,4.0,1.3007667064666748,0.8227493166923523,0.2950342893600464,4.0,4.0,"{'path': 'media/graph/graph_summary_d8a4ad2f.graph.json', 'size': 1401, '_type': 'graph-file', 'sha256': 'd8a4ad2fa117fc9a67dcc7bf20166e81bd462126ac092757f77329d6a452ca3f'}"
51,RNNen2_te_3_adam_5_0.1_64_128,5,128,0.1,RNN,128,adam,64,3,2,1.2788656949996948,452.0,0.934683620929718,1621230568.0,1.0,1.3834941387176514,0.8266482949256897,0.21204610168933868,4.0,4.0,"{'path': 'media/graph/graph_summary_4e638f28.graph.json', 'size': 1581, '_type': 'graph-file', 'sha256': '4e638f28cf20fe2b16056a4bd73388a716ca71358852c3c9769929b580d1739e'}"
52,GRUen2_te_3_adam_10_0.1_64_256,10,128,0.1,GRU,256,adam,64,3,2,1.4619163274765017,665.0,0.963574230670929,1621230096.0,0.0,1.9474467039108276,0.8095057010650635,0.11709905415773392,9.0,9.0,"{'sha256': '5c5a27ebf1302f8ebb084a0dc91e6f107e7730b5b589541f0f2493a07fc8d45f', 'path': 'media/graph/graph_summary_5c5a27eb.graph.json', 'size': 1469, '_type': 'graph-file'}"
53,RNNen2_te_3_rmsprop_10_0.1_32_256,10,128,0.1,RNN,256,rmsprop,32,3,2,1.2262033224105835,1459.0,0.9435913562774658,1621229413.0,2.0,1.6373313665390017,0.8276206851005554,0.1889853477478027,7.0,7.0,"{'path': 'media/graph/graph_summary_ba5c1ef5.graph.json', 'size': 1582, '_type': 'graph-file', 'sha256': 'ba5c1ef5435f5d4535424fced18faa9bde74c45242d154fbac6582c2215e33bb'}"
54,RNNen2_te_3_rmsprop_10_0.1_64_256,10,128,0.1,RNN,256,rmsprop,64,3,2,1.1717114448547363,838.0,0.9480940699577332,1621227939.0,0.0,1.5325506925582886,0.8241477608680725,0.17106781899929047,8.0,8.0,"{'path': 'media/graph/graph_summary_ba5c1ef5.graph.json', 'size': 1582, '_type': 'graph-file', 'sha256': 'ba5c1ef5435f5d4535424fced18faa9bde74c45242d154fbac6582c2215e33bb'}"
55,GRUen1_te_2_rmsprop_5_0.1_32_256,5,128,0.1,GRU,256,rmsprop,32,2,1,1.1705527305603027,632.0,0.949146807193756,1621227083.0,4.0,1.1705527305603027,0.8363540172576904,0.16442689299583435,4.0,4.0,"{'sha256': 'be88c43a4441a4835f215ceb20cbe850f78412a5370aa2a0e3183e1cb77af6ae', 'path': 'media/graph/graph_summary_be88c43a.graph.json', 'size': 1314, '_type': 'graph-file'}"
56,RNNen1_te_3_adam_10_0.2_32_256,10,128,0.2,RNN,256,adam,32,3,1,0.970134139060974,1562.0,0.9164125323295592,1621226429.0,8.0,1.0107587575912476,0.842586874961853,0.27184146642684937,9.0,9.0,"{'path': 'media/graph/graph_summary_c242a137.graph.json', 'size': 1401, '_type': 'graph-file', 'sha256': 'c242a137db4c16db96e0923fc8fc73a0e9048806cfcffb2521f329842c6967b3'}"
57,RNNen1_te_3_adam_15_0.2_32_256,15,128,0.2,RNN,256,adam,32,3,1,0.99365234375,1545.0,0.9170623421669006,1621224854.0,6.0,1.0763572454452517,0.8476712703704834,0.27058103680610657,9.0,9.0,"{'_type': 'graph-file', 'sha256': 'c242a137db4c16db96e0923fc8fc73a0e9048806cfcffb2521f329842c6967b3', 'path': 'media/graph/graph_summary_c242a137.graph.json', 'size': 1401}"
58,RNNen2_te_3_adam_15_0.1_64_256,15,128,0.1,RNN,256,adam,64,3,2,1.1416339874267578,988.0,0.949895977973938,1621223295.0,7.0,1.242862105369568,0.8462172746658325,0.16265307366847992,10.0,10.0,"{'path': 'media/graph/graph_summary_ba5c1ef5.graph.json', 'size': 1582, '_type': 'graph-file', 'sha256': 'ba5c1ef5435f5d4535424fced18faa9bde74c45242d154fbac6582c2215e33bb'}"
59,RNNen1_te_3_adam_10_0.1_64_256,10,128,0.1,RNN,256,adam,64,3,1,1.1748396158218384,550.0,0.9447131156921388,1621222293.0,1.0,1.2217544317245483,0.8337793946266174,0.1812180727720261,6.0,6.0,"{'path': 'media/graph/graph_summary_c242a137.graph.json', 'size': 1401, '_type': 'graph-file', 'sha256': 'c242a137db4c16db96e0923fc8fc73a0e9048806cfcffb2521f329842c6967b3'}"
60,RNNen2_te_3_adam_5_0.1_32_256,5,64,0.1,RNN,256,adam,32,3,2,1.2803508043289185,883.0,0.9391142129898072,1621221728.0,2.0,1.4225114583969116,0.820137619972229,0.2023429423570633,4.0,4.0,"{'_type': 'graph-file', 'sha256': '16c0b1dbb1b5f726abcb06479d434c718801c3a0cebc6edc3f24c38b86ccf9f3', 'path': 'media/graph/graph_summary_16c0b1db.graph.json', 'size': 1581}"
61,GRUen2_te_3_rmsprop_5_0.1_64_256,5,128,0.1,GRU,256,rmsprop,64,3,2,1.1764813661575315,330.0,0.946904718875885,1621220822.0,1.0,1.4884930849075315,0.8326032161712646,0.17156533896923065,4.0,4.0,"{'path': 'media/graph/graph_summary_5c5a27eb.graph.json', 'size': 1469, '_type': 'graph-file', 'sha256': '5c5a27ebf1302f8ebb084a0dc91e6f107e7730b5b589541f0f2493a07fc8d45f'}"
62,GRUen2_te_3_adam_10_0.1_64_256,10,128,0.1,GRU,256,adam,64,3,2,1.4074702262878418,640.0,0.9620246887207032,1621220472.0,0.0,1.8349804878234863,0.8199245929718018,0.12205422669649124,9.0,9.0,"{'sha256': '5c5a27ebf1302f8ebb084a0dc91e6f107e7730b5b589541f0f2493a07fc8d45f', 'path': 'media/graph/graph_summary_5c5a27eb.graph.json', 'size': 1469, '_type': 'graph-file'}"
